"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @WoodlandTrust: Thank you @JTPearsonNFL!

Help us get millions more trees in the ground by planting trees in your garden, school or comm…",FALSE,0,NA,2020-11-05 14:20:35,FALSE,NA,"1324355938946527235",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eilidhmurray3",2,TRUE,FALSE,NA,NA
"RT @JoeBiden: Today, the Trump Administration officially left the Paris Climate Agreement. And in exactly 77 days, a Biden Administration w…",FALSE,0,NA,2020-11-05 14:20:35,FALSE,NA,"1324355937654738945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bivebs",74226,TRUE,FALSE,NA,NA
"RT @JoeBiden: Today, the Trump Administration officially left the Paris Climate Agreement. And in exactly 77 days, a Biden Administration w…",FALSE,0,NA,2020-11-05 14:20:34,FALSE,NA,"1324355933200388097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kitkat1790",74226,TRUE,FALSE,NA,NA
"RT @GreensEFA: Want to communicate about social issues, climate action &amp; digital rights? Are you a great communicator &amp; love to keep people…",FALSE,0,NA,2020-11-05 14:20:32,FALSE,NA,"1324355926602776577",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AntoineTifine",36,TRUE,FALSE,NA,NA
"RT @NBCNewsWorld: The US on Wednesday formally left the Paris Agreement, a global pact forged five years ago to avert the threat of catastr…",FALSE,0,NA,2020-11-05 14:20:32,FALSE,NA,"1324355923532484609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leauxlita_",2149,TRUE,FALSE,NA,NA
"RT @JoeBiden: Today, the Trump Administration officially left the Paris Climate Agreement. And in exactly 77 days, a Biden Administration w…",FALSE,0,NA,2020-11-05 14:20:31,FALSE,NA,"1324355922651734018",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JOSENDON",74226,TRUE,FALSE,NA,NA
"RT @Isabel_Lacurie: Very important statement by @vanessa_vash: I don't have time for climate change deniers, because they know the facts th…",FALSE,0,NA,2020-11-05 14:20:31,FALSE,NA,"1324355922022617091",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vics_millar",23,TRUE,FALSE,NA,NA
"Excited to join IU’s In This Climate podcast today! https://t.co/GQKRjK2SLg",FALSE,1,NA,2020-11-05 14:20:30,FALSE,NA,"1324355918449070080",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","yayitsrob",0,FALSE,FALSE,NA,NA
"RT @ScottDuncanWX: Large flooding issues in Sanharó, Brazil <U+0001F1E7><U+0001F1F7> 

Almost half a year's worth of rain fell in 24 hours.

288.8 mm accumulated…",FALSE,0,NA,2020-11-05 14:20:29,FALSE,NA,"1324355913227132931",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Henrik75661255",1009,TRUE,FALSE,NA,NA
"@MWBelford sports, politics, society, international politics, the economy, immigration, police&amp;race, the climate &amp;… https://t.co/xLLsJ60joY",FALSE,0,"PJustin910",2020-11-05 14:20:28,TRUE,"1324354555237273600","1324355906084241414","1284031809446174720","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PJustin910",0,FALSE,FALSE,NA,NA
"RT @JoeBiden: Today, the Trump Administration officially left the Paris Climate Agreement. And in exactly 77 days, a Biden Administration w…",FALSE,0,NA,2020-11-05 14:20:25,FALSE,NA,"1324355897527816193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KareyHagen",74226,TRUE,FALSE,NA,NA
"RT @JoeBiden: Today, the Trump Administration officially left the Paris Climate Agreement. And in exactly 77 days, a Biden Administration w…",FALSE,0,NA,2020-11-05 14:20:25,FALSE,NA,"1324355896714104832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FairyMay9",74226,TRUE,FALSE,NA,NA
"Key takeaways for the audience from Nick Anderson:
1<U+20E3> #IFRS requirements address climate risks;
2<U+20E3> Climate risk is… https://t.co/P3TLQCq7ua",FALSE,1,"CDSBglobal",2020-11-05 14:20:24,TRUE,"1324349078160003072","1324355892603662336","339730205","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CDSBglobal",0,FALSE,FALSE,NA,NA
"RT @People4Bernie: If you're amazed that Bernie Sanders predicted the past 12 hours, wait till you hear what he's been saying about climate…",FALSE,0,NA,2020-11-05 14:20:24,FALSE,NA,"1324355889944391685",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CientoDosHuevos",17596,TRUE,FALSE,NA,NA
"RT @nwbtcw: So if Biden wins he'll be handed a pandemic, an economic crash, and a climate crisis, but he won't have the courts or the Senat…",FALSE,0,NA,2020-11-05 14:20:23,FALSE,NA,"1324355888321318914",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tweetsbyenikki",890,TRUE,FALSE,NA,NA
"RT @JoeBiden: Today, the Trump Administration officially left the Paris Climate Agreement. And in exactly 77 days, a Biden Administration w…",FALSE,0,NA,2020-11-05 14:20:23,FALSE,NA,"1324355887805456384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","annadrojfc",74226,TRUE,FALSE,NA,NA
"RT @JoeBiden: Today, the Trump Administration officially left the Paris Climate Agreement. And in exactly 77 days, a Biden Administration w…",FALSE,0,NA,2020-11-05 14:20:23,FALSE,NA,"1324355885343363073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","megs10179603",74226,TRUE,FALSE,NA,NA
"RT @bethsawin: I herby claim, for Climate Protection purposes, all oil and gas deposits and will be keeping them underground until further…",FALSE,0,NA,2020-11-05 14:20:22,FALSE,NA,"1324355881195229185",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tampanancy9",42,TRUE,FALSE,NA,NA
"RT @pkcapitol: Dems had quietly mapped out plans - how to quickly pass massive covid relief, then shoring up ACA, climate, taxes, etc. 
Not…",FALSE,0,NA,2020-11-05 14:20:22,FALSE,NA,"1324355881102909444",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jonathanfsu123",139,TRUE,FALSE,NA,NA
"RT @JoeBiden: Today, the Trump Administration officially left the Paris Climate Agreement. And in exactly 77 days, a Biden Administration w…",FALSE,0,NA,2020-11-05 14:20:21,FALSE,NA,"1324355879177773056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bubabasoccer13",74226,TRUE,FALSE,NA,NA
"RT @pkcapitol: Dems had quietly mapped out plans - how to quickly pass massive covid relief, then shoring up ACA, climate, taxes, etc. 
Not…",FALSE,0,NA,2020-11-05 14:20:21,FALSE,NA,"1324355878544412672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andrew4duval",139,TRUE,FALSE,NA,NA
"RT @IEA: The momentum for CCUS is growing - supported by ambitious climate targets &amp; new policy incentives.

After years of declining inves…",FALSE,0,NA,2020-11-05 14:20:21,FALSE,NA,"1324355876694773761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","noevanhulst",11,TRUE,FALSE,NA,NA
"RT @JoeBiden: Today, the Trump Administration officially left the Paris Climate Agreement. And in exactly 77 days, a Biden Administration w…",FALSE,0,NA,2020-11-05 14:20:20,FALSE,NA,"1324355873356079104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","isaacaguirre__",74226,TRUE,FALSE,NA,NA
"Studio Question:
What are you l actively doing to curb climate change?
#PhambiliThursday https://t.co/4Erhn9pTc4",FALSE,2,NA,2020-11-05 14:20:19,FALSE,NA,"1324355869711208448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YotvLive",0,FALSE,FALSE,NA,NA
"RT @JoeBiden: Today, the Trump Administration officially left the Paris Climate Agreement. And in exactly 77 days, a Biden Administration w…",FALSE,0,NA,2020-11-05 14:20:17,FALSE,NA,"1324355863054864384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lomalros",74226,TRUE,FALSE,NA,NA
"RT @NBCNewsWorld: The US on Wednesday formally left the Paris Agreement, a global pact forged five years ago to avert the threat of catastr…",FALSE,0,NA,2020-11-05 14:20:16,FALSE,NA,"1324355859451940872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlyssaM23765156",2149,TRUE,FALSE,NA,NA
"RT @AndyTuohyDesign: @verretor @CanGal_39 We care because what happens in the US frequently sets the tone for the rest of the world. A gree…",FALSE,0,NA,2020-11-05 14:20:16,FALSE,NA,"1324355858931789826",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_blessheem",78,TRUE,FALSE,NA,NA
"@circulareconomy @EU_ENV @jossbleriot You can :
 - Call on our leaders who decide the budget for the NEXT 7 YEARS… https://t.co/KWKxismvfy",FALSE,0,"circulareconomy",2020-11-05 14:20:14,TRUE,"1323567713730650113","1324355850786508801","189134186","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JacquesPinchard",0,FALSE,FALSE,NA,NA
"Pass this along to @GOP folks who continue to say, ""What about China?"" as a justification for not taking action to… https://t.co/sdHpx2JXoH",FALSE,1,NA,2020-11-05 14:20:13,TRUE,NA,"1324355847158456323",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","edkohler",1,FALSE,FALSE,NA,NA
"Regardless of the #election2020 outcome, we’re all stakeholders in the #climatecrisis . Join us TODAY for a free di… https://t.co/yPQvsqDKKX",FALSE,0,NA,2020-11-05 14:20:13,TRUE,NA,"1324355844746715136",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FaithforClimate",0,FALSE,FALSE,NA,NA
"Surface air temperature for October 2020 https://t.co/pirN7XX5VV",FALSE,0,NA,2020-11-05 14:20:12,FALSE,NA,"1324355841944920064",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Roaldenviro",0,FALSE,FALSE,NA,NA
"RT @thronesfacts: GRRM says the White Walkers are symbolism of climate change 

""Westeros is fighting their individual battles over power,…",FALSE,0,NA,2020-11-05 14:20:11,FALSE,NA,"1324355838392344579",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I_Russell_",452,TRUE,FALSE,NA,NA
"RT @JoeBiden: Today, the Trump Administration officially left the Paris Climate Agreement. And in exactly 77 days, a Biden Administration w…",FALSE,0,NA,2020-11-05 14:20:11,FALSE,NA,"1324355836911779841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ariannerox",74226,TRUE,FALSE,NA,NA
"RT @USClimate: No matter the results of the election, the 25 governors of the bipartisan @USClimate Alliance reaffirm our commitment to sup…",FALSE,0,NA,2020-11-05 14:20:10,FALSE,NA,"1324355830783856640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rebecca72083494",256,TRUE,FALSE,NA,NA
"RT @RebeccaRHelm: @ayanaeliza Been reading a lot of Christian republican environmentalists. I wonder how language may help make the climate…",FALSE,0,NA,2020-11-05 14:20:09,FALSE,NA,"1324355830028914688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","garkeinding",1,TRUE,FALSE,NA,NA
"@JoeBiden I,a ground level Indian ground level environment worker, congratulate you in advance.I hope under your le… https://t.co/V2XmtxyWTd",FALSE,0,"JoeBiden",2020-11-05 14:20:09,TRUE,NA,"1324355827528953856","939091","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SudhiraRaut",0,FALSE,FALSE,NA,NA
"RT @bethsawin: Climate advocates what are you learning from the deep and effective community organizing in Arizona, Georgia, Michigan &amp; bey…",FALSE,0,NA,2020-11-05 14:20:08,FALSE,NA,"1324355822311280641",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AlyceeLane",11,TRUE,FALSE,NA,NA
"RT @JoeBiden: Today, the Trump Administration officially left the Paris Climate Agreement. And in exactly 77 days, a Biden Administration w…",FALSE,0,NA,2020-11-05 14:20:07,FALSE,NA,"1324355821443100672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alberto_DiFiore",74226,TRUE,FALSE,NA,NA
"LIVE at the #ARCPolak conference today:
<U+27A1><U+FE0F>1:45pm ET @UN’s Mark Carney &amp; @YaleEconomics’ William Nordhaus: policy re… https://t.co/zRkkv6h4Ry",FALSE,8,NA,2020-11-05 14:20:07,TRUE,NA,"1324355821275357189",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","IMFNews",3,FALSE,FALSE,NA,NA
"RT @JoeBiden: Today, the Trump Administration officially left the Paris Climate Agreement. And in exactly 77 days, a Biden Administration w…",FALSE,0,NA,2020-11-05 14:20:07,FALSE,NA,"1324355818658189318",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alexCsorrells",74226,TRUE,FALSE,NA,NA
"RT @pkcapitol: Dems had quietly mapped out plans - how to quickly pass massive covid relief, then shoring up ACA, climate, taxes, etc. 
Not…",FALSE,0,NA,2020-11-05 14:20:06,FALSE,NA,"1324355816376442880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tonymataya",139,TRUE,FALSE,NA,NA
"RT @DiscoveryPlusIn: India at 2050 looks scary!  
Is Climate change the next big crisis that awaits us?
Find out on the Discovery Plus App.",FALSE,0,NA,2020-11-05 14:20:06,FALSE,NA,"1324355813943595008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","antarac74353193",3472,TRUE,FALSE,NA,NA
"RT @JoeBiden: Today, the Trump Administration officially left the Paris Climate Agreement. And in exactly 77 days, a Biden Administration w…",FALSE,0,NA,2020-11-05 14:20:05,FALSE,NA,"1324355810596540421",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","noahconsalvo",74226,TRUE,FALSE,NA,NA
"RT @ClimateActionED: We have a special announcement:
President Juan Manuel Santos will be joining our Climate Action Day, a free webinar on…",FALSE,0,NA,2020-11-05 14:20:05,FALSE,NA,"1324355810508636160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DjEmpanadita",52,TRUE,FALSE,NA,NA
"US has a huge #OceanPlastic footprint https://t.co/O8ngJ1SPQ3",FALSE,0,NA,2020-11-05 14:20:05,FALSE,NA,"1324355809782992897",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","EarthEquityAdv",0,FALSE,FALSE,NA,NA
"@RachelBitecofer RE:
Policies that can be enacted thru exec powers in the Biden-Sanders unity task force doc.
48 or… https://t.co/LMGI697STE",FALSE,1,"RachelBitecofer",2020-11-05 14:20:03,TRUE,"1324352642362019841","1324355805068566529","764187379","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DerfElif",0,FALSE,FALSE,NA,NA
"RT @diballan: I am shocked  #woolworths would endorse #NewsCorpse. They do nothing to help Australians.  They are climate deniers, misogyni…",FALSE,0,NA,2020-11-05 14:20:02,FALSE,NA,"1324355799120924672",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Kabbaway",309,TRUE,FALSE,NA,NA
"What’s the Climate Change Levy (CCL) doing on your business #EnergyBill? <U+0001F937> 
https://t.co/vq73GN4SZe",FALSE,0,NA,2020-11-05 14:20:02,FALSE,NA,"1324355798387040256",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Opus_Energy",0,FALSE,FALSE,NA,NA
"RT @krystalball: Fox News exits had 70% backing govt healthcare and big majorities for climate action. Florida passed $15 minimum wage with…",FALSE,0,NA,2020-11-05 14:20:01,FALSE,NA,"1324355796700958721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StepsCharlie",2800,TRUE,FALSE,NA,NA
"RT @MollyCavaleri: How do forest canopies deal with the heat of climate change? Let me count the ways...
@Tana_TropicsGal @ForestWarming @e…",FALSE,0,NA,2020-11-05 14:20:00,FALSE,NA,"1324355791084806144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gevargu",7,TRUE,FALSE,NA,NA
"Though #IndigenousPeoples may be affected by climate change in ways that are similar to others in the United States… https://t.co/35pyQp5ZPS",FALSE,0,NA,2020-11-05 14:20:00,TRUE,NA,"1324355789679677441",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","usgcrp",0,FALSE,FALSE,NA,NA
"RT @Comm1nrg: <U+0001F6A8>Job alert<U+0001F6A8> An amazing opportunity to be involved with climate emergency planning in London. Deadline is this Friday.",FALSE,0,NA,2020-11-05 14:20:00,FALSE,NA,"1324355789490954242",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Paul_Hatchwell",7,TRUE,FALSE,NA,NA
"RT @esaclimate: Waiting for the #Sentinel6 launch?

#Sentinerds can check out the global sea level record as seen through the eyes of satel…",FALSE,0,NA,2020-11-05 14:19:59,FALSE,NA,"1324355785095290883",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ESA_EO",7,TRUE,FALSE,NA,NA
"RT @JoeBiden: Today, the Trump Administration officially left the Paris Climate Agreement. And in exactly 77 days, a Biden Administration w…",FALSE,0,NA,2020-11-05 14:19:59,FALSE,NA,"1324355785061588992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kotarooooouou",74226,TRUE,FALSE,NA,NA
"U.S. formally exits global climate pact amid election uncertainty https://t.co/QG3kJdsI6v",FALSE,0,NA,2020-11-05 14:19:59,FALSE,NA,"1324355784793272321",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HarrietNix",0,FALSE,FALSE,NA,NA
"RT @TanDhesi: Honour to be featured on the cover and centre spread of @ASLEFunion Journal, for their in-depth exclusive, outlining @UKLabou…",FALSE,0,NA,2020-11-05 14:19:57,FALSE,NA,"1324355779999096833",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2researcher",58,TRUE,FALSE,NA,NA
"RT @thejoonmoon: that weverse article rlly went into the birth of the disco genre, how it was a safe space for bipoc n lgbtq+ artists n a p…",FALSE,0,NA,2020-11-05 14:19:57,FALSE,NA,"1324355778149556230",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kokirisage",3076,TRUE,FALSE,NA,NA
"RT @finneas: I voted for Joe Biden because he believes in climate change. There are literally 150 other reasons but that reason ALONE was e…",FALSE,0,NA,2020-11-05 14:19:57,FALSE,NA,"1324355776715083776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RebeccaScotton",470,TRUE,FALSE,NA,NA
"You know, if trees were to vote they would probably vote Dem...they're probably not climate change deniers https://t.co/TWdaD0JXQW",FALSE,0,NA,2020-11-05 14:19:56,FALSE,NA,"1324355773644873729",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mister_manlyman",0,FALSE,FALSE,NA,NA
"RT @JoeBiden: Today, the Trump Administration officially left the Paris Climate Agreement. And in exactly 77 days, a Biden Administration w…",FALSE,0,NA,2020-11-05 14:19:56,FALSE,NA,"1324355771967008768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GodivAndCream",74226,TRUE,FALSE,NA,NA
"RT @pkcapitol: Dems had quietly mapped out plans - how to quickly pass massive covid relief, then shoring up ACA, climate, taxes, etc. 
Not…",FALSE,0,NA,2020-11-05 14:19:55,FALSE,NA,"1324355770222260227",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kendodd23",139,TRUE,FALSE,NA,NA
"RT @DaniSButcher: Reminder: only 16 out of 197 countries signed on to the Paris climate accords are on track to meet their goals.

Rhetoric…",FALSE,0,NA,2020-11-05 14:19:55,FALSE,NA,"1324355769396043781",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GioxxAx",35,TRUE,FALSE,NA,NA
"“The #COVID19 pandemic has jarred the world’s health systems, societies &amp; economies. In many ways, this is a wake u… https://t.co/aNM1niVC9d",FALSE,0,NA,2020-11-05 14:19:55,TRUE,NA,"1324355768108417024",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GCHAlliance",0,FALSE,FALSE,NA,NA
"@anikar_dheeraj @Mason123J @Siddhantguru In his WIRED interview he said it's because of climate change and his heal… https://t.co/ArR65RkSqb",FALSE,0,"anikar_dheeraj",2020-11-05 14:19:55,TRUE,"1324353168205996032","1324355767705755648","306821832","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","srihariravi12",0,FALSE,FALSE,NA,NA
"RT @pkcapitol: Dems had quietly mapped out plans - how to quickly pass massive covid relief, then shoring up ACA, climate, taxes, etc. 
Not…",FALSE,0,NA,2020-11-05 14:19:54,FALSE,NA,"1324355767512825857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dreamr2believr",139,TRUE,FALSE,NA,NA
